anime_id,name,genre,type,episodes,members
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,2688
5177,Denpa-teki na Kanojo,"Mystery, School, Thriller",OVA,2,85409
2229,Dragon Quest: Dai no Daibouken,"Adventure, Comedy, Demons, Fantasy, Magic, Martial Arts, Shounen",TV,46,8999
6927,Higashi no Eden Soushuuhen: Air Communication,"Comedy, Mystery, Romance",Movie,1,20059
4811,Ichigo Mashimaro Encore,"Comedy, Slice of Life",OVA,2,12790
13403,Inu x Boku SS Special,"Comedy, Shounen, Supernatural",Special,1,46803
228,Jigoku Shoujo,"Horror, Mystery, Psychological, Supernatural",TV,26,172415
30952,New Initial D Movie: Legend 3 - Mugen,"Cars, Seinen, Sports",Movie,1,3479
24135,Nobunaga Concerto,"Historical, Romance, Shounen",TV,10,25167
8795,Panty &amp; Stocking with Garterbelt,"Action, Comedy, Ecchi, Parody, Supernatural",TV,13,157642
12021,Poyopoyo Kansatsu Nikki,"Comedy, Seinen, Slice of Life",TV,52,13832
17249,Pretty Rhythm: Rainbow Live,"Music, Shoujo, Slice of Life, Sports",TV,51,4838
1011,Ranma ½ Super,"Adventure, Comedy, Martial Arts, Romance, Shounen, Supernatural",OVA,3,9936
18119,Servant x Service,"Comedy, Slice of Life",TV,13,81037
2787,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,184525
6046,Tales of Vesperia: The First Strike,"Action, Adventure, Fantasy, Magic, Military",Movie,1,30524
9000,Toaru Hikuushi e no Tsuioku,"Adventure, Military, Romance",Movie,1,28857
10717,Towa no Quon 6: Towa no Quon,"Action, Super Power, Supernatural",Movie,1,18624
31580,Ajin,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,160972
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page","Drama, Fantasy, Romance, Shoujo",OVA,1,20749
531,Bishoujo Senshi Sailor Moon R: The Movie,"Drama, Magic, Romance, Shoujo",Movie,1,33682
4596,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,"Action, Mecha, Military, School, Super Power",OVA,1,23285
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Comedy,Special,1,51688
4725,Ga-Rei: Zero,"Action, Super Power, Supernatural, Thriller",TV,12,145102
6637,Higashi no Eden Movie II: Paradise Lost,"Action, Comedy, Drama, Mystery, Romance, Thriller",Movie,1,87062
255,Jungle wa Itsumo Hare nochi Guu Final,"Comedy, Slice of Life",OVA,7,7576
10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10,180032
23385,Kyoukai no Kanata: Shinonome,"Fantasy, Slice of Life, Supernatural",Special,1,42344
1418,Lupin III: Episode 0 &quot;First Contact&quot;,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,4499
14511,Minami-ke Tadaima,"Comedy, School, Slice of Life",TV,13,31394
10389,Momo e no Tegami,"Drama, Supernatural",Movie,1,30519
7592,Nurarihyon no Mago,"Action, Demons, Shounen, Supernatural",TV,24,122976
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,11922
32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",TV,13,165358
2112,Over Drive,"Shounen, Sports",TV,26,28007
208,R.O.D OVA,"Action, Adventure, Historical, Magic, Mystery, Sci-Fi",OVA,3,41701
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",TV,12,188685
1008,Ranma ½ Specials,"Comedy, Drama, Romance, Shounen",OVA,2,11084
65,Rozen Maiden: Träumend,"Action, Comedy, Drama, Magic, Seinen",TV,12,72645
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7856
3470,Special A,"Comedy, Romance, School, Shoujo",TV,24,173603
540,Tenchi Muyou! Ryououki 2nd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,15837
26,Texhnolyze,"Action, Drama, Psychological, Sci-Fi",TV,22,95859
1293,Urusei Yatsura,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",TV,195,23020
856,Utawarerumono,"Action, Drama, Fantasy, Sci-Fi",TV,26,91034
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,"Action, Comedy, Ecchi, Shounen, Sports",OVA,3,40176
2214,Black Jack 21,"Action, Drama",TV,17,6063
32108,Digimon Adventure tri. 2: Ketsui,"Action, Adventure, Comedy, Drama",Movie,1,30684
123,Fushigi Yuugi,"Adventure, Comedy, Drama, Fantasy, Historical, Magic, Martial Arts, Romance, Shoujo",TV,52,61622
488,Ichigo Mashimaro,"Comedy, Slice of Life",TV,12,46333
3603,JoJo no Kimyou na Bouken: Phantom Blood,"Action, Adventure, Horror, Shounen, Vampire",Movie,1,8534
32268,Koyomimonogatari,"Comedy, Mystery, Supernatural",ONA,12,45632
7270,Mobile Suit Gundam 00 Special Edition,"Action, Drama, Mecha, Military, Sci-Fi",OVA,3,7087
1376,Ojamajo Doremi Na-i-sho,"Comedy, Fantasy, Magic, Shoujo",OVA,13,3620
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,"Adventure, Comedy, Fantasy, Shounen",Movie,1,37792
9745,Sengoku Basara Movie: The Last Party,"Action, Historical, Martial Arts, Samurai, Super Power",Movie,1,18267
21843,Shingeki no Bahamut: Genesis,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,12,143701
539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",OVA,6,25902
14227,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo, Slice of Life",TV,13,349836
11319,Zero no Tsukaima F,"Adventure, Ecchi, Fantasy, Magic, Romance",TV,12,174026
24151,Ao Haru Ride OVA,"Romance, School, Shoujo, Slice of Life",OVA,2,46864
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,29394
24913,Bokura wa Minna Kawaisou: Hajimete no,"Comedy, Romance, School, Slice of Life",Special,1,20622
31478,Bungou Stray Dogs,"Action, Comedy, Mystery, Seinen, Supernatural",TV,12,187805
28479,Detective Conan Movie 19: The Hellfire Sunflowers,"Action, Mystery, Police, Shounen",Movie,1,8600
2471,Doraemon (1979),"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",TV,1787,14233
240,Genshiken,"Comedy, Parody, Slice of Life",TV,12,104258
1301,Ginga Tetsudou 999 (Movie),"Adventure, Drama, Fantasy, Sci-Fi, Space",Movie,1,7237
18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,"Military, School",OVA,1,16143
9065,Hakuouki Hekketsuroku,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,10,49771
5060,Hetalia Axis Powers,"Comedy, Historical, Parody",ONA,52,144898
3731,Itazura na Kiss,"Comedy, Romance, Shoujo",TV,25,136279
1412,Lupin III,"Action, Adventure, Comedy, Shounen",TV,23,34373
20785,Mahouka Koukou no Rettousei,"Magic, Romance, School, Sci-Fi, Supernatural",TV,26,285317
2985,Majin Tantei Nougami Neuro,"Comedy, Demons, Mystery, Shounen, Supernatural",TV,25,42730
1483,Master Keaton,"Adventure, Mystery",TV,24,9610
10161,No.6,"Action, Sci-Fi",TV,11,168017
462,One Piece Movie 4: Dead End no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,39946
5507,Senjou no Valkyria,"Action, Military, Romance",TV,26,77591
6444,Tegamibachi,"Adventure, Fantasy, Shounen, Supernatural",TV,25,70987
10715,Towa no Quon 4: Guren no Shoushin,"Action, Super Power, Supernatural",Movie,1,18545
95,Turn A Gundam,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,50,20056
8247,Bleach Movie 4: Jigoku-hen,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,1,94074
20031,D-Frag!,"Comedy, Game, School, Seinen",TV,12,154548
7471,Detective Conan Movie 09: Promo Special,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,4172
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Special,1,46276
28669,Go! Princess Precure,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",TV,50,5098
2026,Hayate no Gotoku!,"Action, Comedy, Harem, Parody, Romance",TV,52,130085
450,InuYasha: Kagami no Naka no Mugenjo,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",Movie,1,54854
32491,Kanojo to Kanojo no Neko: Everything Flows,"Psychological, Romance, Slice of Life",TV,4,38765
6624,Kara no Kyoukai Remix: Gate of Seventh Heaven,"Action, Mystery, Romance, Super Power, Thriller",Movie,1,24735
3466,Kino no Tabi: The Beautiful World - Tou no Kuni,"Adventure, Fantasy, Psychological",Special,1,19211
15439,"Kono Danshi, Ningyo Hiroimashita.","Fantasy, Shounen Ai",OVA,1,14775
19669,Kuroko no Basket: Baka ja Katenai no yo!,"Comedy, School, Shounen, Sports",OVA,1,26785
25015,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen,"Action, Fantasy, Supernatural",Movie,1,42304
331,Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,45,3725
33338,One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Special,1,17443
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,"Action, Drama, Fantasy, Shounen, Super Power",Movie,1,26958
10278,The iDOLM@STER,"Comedy, Drama, Music",TV,25,81155
2557,Trapp Ikka Monogatari,"Drama, Historical, Music, Romance",TV,40,2839
1830,Utawarerumono Specials,"Action, Comedy, Drama, Fantasy",Special,6,11149
24405,World Trigger,"Action, School, Sci-Fi, Shounen, Supernatural",TV,73,106872
4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,"Action, Mecha, Sci-Fi, Super Power",TV,12,1780
740,Bishoujo Senshi Sailor Moon R,"Demons, Magic, Romance, Shoujo",TV,43,73305
2213,Black Jack (TV),Drama,TV,61,15552
371,Cardcaptor Sakura Movie 1,"Comedy, Drama, Fantasy, Magic, Shoujo",Movie,1,56327
7303,Detective Conan: Black History,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,3603
430,Fullmetal Alchemist: The Conqueror of Shamballa,"Comedy, Drama, Fantasy, Historical, Military, Shounen",Movie,1,186465
1813,Genshiken OVA,"Comedy, Parody, Slice of Life",OVA,3,35493
16528,Hal,"Romance, Sci-Fi, Shoujo",Movie,1,50812
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,"Fantasy, Kids, Magic, Shoujo",Movie,1,3309
6372,Higashi no Eden Movie I: The King of Eden,"Comedy, Drama, Mystery, Romance, Slice of Life, Thriller",Movie,1,101734
17,Hungry Heart: Wild Striker,"Comedy, Shounen, Slice of Life, Sports",TV,52,13469
3931,Initial D Battle Stage 2,"Action, Cars, Drama, Seinen, Sports",OVA,1,11015
24439,Kekkai Sensen,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",TV,12,220573
23441,Love Stage!! OVA,"Comedy, Romance, Shounen Ai",OVA,1,23631
1915,Mahou Shoujo Lyrical Nanoha StrikerS,"Action, Comedy, Drama, Magic, Super Power",TV,26,35442
323,Mousou Dairinin,"Drama, Mystery, Police, Psychological, Supernatural, Thriller",TV,13,137687
2313,Muumindani no Suisei,"Adventure, Comedy, Fantasy, Kids",Movie,1,4344
584,Noein: Mou Hitori no Kimi e,"Adventure, Drama, Sci-Fi, Slice of Life",TV,24,56244
24543,Persona 3 the Movie 3: Falling Down,"Action, Fantasy, Seinen, Supernatural",Movie,1,19928
6634,Sengoku Basara Two,"Action, Historical, Martial Arts, Samurai, Super Power",TV,12,42798
355,Shakugan no Shana,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,297058
30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,"Action, Drama, Mecha, Military, Sci-Fi",TV,13,6787
1279,Taiyou no Ko Esteban,"Adventure, Historical, Sci-Fi",TV,39,5424
10033,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen",TV,147,54790
11531,UN-GO: Inga-ron,"Mystery, Supernatural",Movie,1,23340
966,Crayon Shin-chan,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",TV,Unknown,26267
25341,Diamond no Ace OVA,"Comedy, School, Shounen, Sports",OVA,3,7376
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,1317
32979,Flip Flappers,"Comedy, Sci-Fi",TV,13,40945
132,GetBackers,"Action, Comedy, Drama, Mystery, Shounen, Super Power, Supernatural",TV,49,73536
14467,K,"Action, Super Power, Supernatural",TV,13,297051
8532,Katekyo Hitman Reborn! Special,"Comedy, Shounen",ONA,1,19991
1606,Kekkaishi,"Adventure, Comedy, Fantasy, Shounen",TV,52,61884
